model_id,model_type,refit_date,factor_set_name,number_of_features,feature_list,objective,n_relevance_bins,hyperparameters,train_start,train_end,number_of_train_dates,number_of_train_rows,train_mean_rank_ic,train_median_rank_ic,train_rank_ic_std,train_positive_ic_ratio,train_negative_ic_ratio,train_icir,train_annualized_icir,train_ndcg5,train_ndcg10,train_ndcg20,train_top5_return,train_top10_return,train_bottom5_return,train_bottom10_return,train_top5_bottom5_spread,train_top10_bottom10_spread,train_number_of_dates,train_prediction_score_std,oos_mean_rank_ic,oos_median_rank_ic,oos_rank_ic_std,oos_positive_ic_ratio,oos_negative_ic_ratio,oos_icir,oos_annualized_icir,oos_ndcg5,oos_ndcg10,oos_ndcg20,oos_top5_return,oos_top10_return,oos_bottom5_return,oos_bottom10_return,oos_top5_bottom5_spread,oos_top10_bottom10_spread,oos_number_of_dates,oos_prediction_score_std,number_of_oos_dates,train_oos_rank_ic_gap,prediction_score_std
xgbranker_20221104,XGBRanker,2022-11-04,moderate_and_strong,20,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return"", ""ret_120d"", ""ema20_60_spread"", ""body_range_ratio"", ""ret_60d"", ""amihud_illiq_20"", ""breakout_position_60"", ""realized_vol_5"", ""rsi14_centered"", ""ema60_distance"", ""overnight_vol_20""]",rank:pairwise,10,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",2019-11-08,2022-10-21,155,15500,0.2638425328111924,0.268106810681068,0.1543454125744085,0.967741935483871,0.032258064516129,1.7094290553274225,12.32686822150198,0.8185376217489236,0.7961440483988268,0.7820004262185999,0.0442765795308856,0.0387358698093847,-0.0100614689160198,-0.0085007681817517,0.0543380484469055,0.0472366379911364,155,0.0787727088937836,0.0929762976297629,0.1114131413141313,0.0756824025512729,0.75,0.25,1.2285061585719856,8.858883893909177,0.5666400739939045,0.5135347412701474,0.5661386974937928,0.0175394542205403,0.0139274275711267,0.0119493639327789,0.0114391605250423,0.0055900902877614,0.0024882670460844,4,0.084033016115427,4,0.1708662351814295,0.084033016115427
xgbranker_20221202,XGBRanker,2022-12-02,moderate_and_strong,20,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return"", ""ret_120d"", ""ema20_60_spread"", ""body_range_ratio"", ""ret_60d"", ""amihud_illiq_20"", ""breakout_position_60"", ""realized_vol_5"", ""rsi14_centered"", ""ema60_distance"", ""overnight_vol_20""]",rank:pairwise,10,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",2019-12-06,2022-11-18,155,15500,0.2781118082611532,0.2746234623462346,0.1612148027872887,0.9483870967741936,0.0516129032258064,1.7251009426727495,12.439879808315723,0.8279159456654713,0.7990040911726356,0.7875294155361446,0.0474914991753224,0.0404532871203776,-0.0109108129553441,-0.0083505227451879,0.0584023121306666,0.0488038098655656,155,0.080947644095267,-0.0495529552955295,-0.0505970597059705,0.0747291757889669,0.4,0.6,-0.6631005196078393,-4.7816858484657585,0.5079505564845668,0.4893072219724326,0.4959530972413673,-0.0077773936613002,-0.008896703850581,-0.0014783416394001,-0.0058786483858529,-0.0062990520219,-0.003018055464728,5,0.0654072888195514,5,0.3276647635566828,0.0654072888195514
xgbranker_20230106,XGBRanker,2023-01-06,moderate_and_strong,20,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return"", ""ret_120d"", ""ema20_60_spread"", ""body_range_ratio"", ""ret_60d"", ""amihud_illiq_20"", ""breakout_position_60"", ""realized_vol_5"", ""rsi14_centered"", ""ema60_distance"", ""overnight_vol_20""]",rank:pairwise,10,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",2020-01-10,2022-12-23,155,15500,0.2688504486957614,0.2524212421242124,0.1522122183073201,0.967741935483871,0.032258064516129,1.76628690972065,12.736876040357274,0.817248070622149,0.7951787887896266,0.7856597753086305,0.0447095283464584,0.0383281161127514,-0.0117648046579348,-0.0092927348027115,0.0564743330043932,0.0476208509154629,155,0.1057168079239706,-0.0252595259525952,-0.0528712871287128,0.1129076404127345,0.25,0.75,-0.2237184822945454,-1.6132569183639325,0.6065680906476776,0.5880272390094098,0.5570394267391308,0.0133834367540943,0.0134515081774608,-0.0021382638198752,-0.0011672208306208,0.0155217005739696,0.0146187290080817,4,0.1045879628509283,4,0.2941099746483566,0.1045879628509283
xgbranker_20230203,XGBRanker,2023-02-03,moderate_and_strong,20,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return"", ""ret_120d"", ""ema20_60_spread"", ""body_range_ratio"", ""ret_60d"", ""amihud_illiq_20"", ""breakout_position_60"", ""realized_vol_5"", ""rsi14_centered"", ""ema60_distance"", ""overnight_vol_20""]",rank:pairwise,10,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",2020-02-07,2023-01-20,155,15500,0.2783101800941717,0.2655145514551454,0.1501109061609206,0.9806451612903224,0.0193548387096774,1.8540303780181029,13.369603188424303,0.8246706233511186,0.8020710521624528,0.7890211805972588,0.0472522017462988,0.040988099255087,-0.0139127449957815,-0.0111598131008449,0.0611649467420804,0.052147912355932,155,0.0671108894530804,0.0913201320132013,0.1139333933393339,0.0963875909473415,0.75,0.25,0.947426231070463,6.831987711688296,0.6350325118769424,0.6328261136668983,0.6336784645115059,0.0173526013964687,0.0112133827272519,0.0086518913307812,0.0025938245845873,0.0087007100656874,0.0086195581426645,4,0.0572247067466378,4,0.1869900480809704,0.0572247067466378
xgbranker_20230303,XGBRanker,2023-03-03,moderate_and_strong,20,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return"", ""ret_120d"", ""ema20_60_spread"", ""body_range_ratio"", ""ret_60d"", ""amihud_illiq_20"", ""breakout_position_60"", ""realized_vol_5"", ""rsi14_centered"", ""ema60_distance"", ""overnight_vol_20""]",rank:pairwise,10,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",2020-03-06,2023-02-17,155,15500,0.2660469636872122,0.2627902790279027,0.1510208159706409,0.9741935483870968,0.0258064516129032,1.7616575700328154,12.703493397125218,0.797838477916384,0.7845842053652023,0.7785094597249009,0.0436659027671253,0.0388132704689013,-0.0101806550447854,-0.0079287041725186,0.0538465578119107,0.04674197464142,155,0.0888170926080596,0.0629150915091509,0.1223042304230423,0.1963243908205334,0.6,0.4,0.3204649776128105,2.3109058175468156,0.4479897799524524,0.4647155275054853,0.5004695644031623,-0.0116661945856592,-0.0075698375507686,-0.0019598272414478,-0.0155804455677203,-0.0097063673442113,0.0080106080169516,5,0.0803832128643989,5,0.2031318721780613,0.0803832128643989
xgbranker_20230406,XGBRanker,2023-04-06,moderate_and_strong,20,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return"", ""ret_120d"", ""ema20_60_spread"", ""body_range_ratio"", ""ret_60d"", ""amihud_illiq_20"", ""breakout_position_60"", ""realized_vol_5"", ""rsi14_centered"", ""ema60_distance"", ""overnight_vol_20""]",rank:pairwise,10,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",2020-04-09,2023-03-24,155,15500,0.2865747129077935,0.287080708070807,0.1389811030795907,0.9935483870967742,0.0064516129032258,2.0619689048206795,14.869069229486572,0.8395728494277023,0.8134264617517492,0.7981968288808365,0.0484076040237193,0.0391874881834545,-0.0055076762667593,-0.0063999878270236,0.0539152802904787,0.0455874760104782,155,0.0942916262053674,-0.0209720972097209,-0.0419861986198619,0.1328824335555761,0.25,0.75,-0.1578244516492068,-1.1380883058864046,0.4259202455366779,0.4051756649295533,0.4667595074202425,-0.0035985687614551,-0.0050037953606787,0.0089410678080903,0.0048105656529748,-0.0125396365695454,-0.0098143610136536,4,0.0817353837192058,4,0.3075468101175145,0.0817353837192058
xgbranker_20230505,XGBRanker,2023-05-05,moderate_and_strong,20,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return"", ""ret_120d"", ""ema20_60_spread"", ""body_range_ratio"", ""ret_60d"", ""amihud_illiq_20"", ""breakout_position_60"", ""realized_vol_5"", ""rsi14_centered"", ""ema60_distance"", ""overnight_vol_20""]",rank:pairwise,10,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",2020-05-08,2023-04-21,155,15500,0.2635243931973789,0.2659945994599459,0.1457659929353519,0.9612903225806452,0.0387096774193548,1.8078592124999515,13.036658178977046,0.844497506012597,0.8159384681274721,0.799513939739013,0.0465850260574457,0.0386924744615706,-0.0076668292647117,-0.0062588783607168,0.0542518553221574,0.0449513528222875,155,0.1043389804180591,0.0007380738073807,0.0234443444344434,0.1423649692663788,0.5,0.5,0.0051843779490425,0.0373850810533156,0.4781154522740869,0.521948798717156,0.5347506980321378,-0.015369146003162,-0.0056829209071768,0.0013095081270583,0.0031966917494863,-0.0166786541302204,-0.0088796126566632,4,0.0901804082095623,4,0.2627863193899982,0.0901804082095623
xgbranker_20230602,XGBRanker,2023-06-02,moderate_and_strong,20,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return"", ""ret_120d"", ""ema20_60_spread"", ""body_range_ratio"", ""ret_60d"", ""amihud_illiq_20"", ""breakout_position_60"", ""realized_vol_5"", ""rsi14_centered"", ""ema60_distance"", ""overnight_vol_20""]",rank:pairwise,10,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",2020-06-05,2023-05-19,155,15500,0.2729593872389809,0.2544134413441344,0.1340544099959046,0.9870967741935484,0.0129032258064516,2.036183570889759,14.68312854220078,0.8428644308289299,0.8191428728313517,0.8010356022455419,0.0450606494354091,0.0389707727713516,-0.0050599707683038,-0.0050564403513643,0.0501206202037129,0.044027213122716,155,0.0874801778024242,-0.0364740474047404,-0.0763036303630363,0.1276350121132773,0.4,0.6,-0.285768354629601,-2.0607049110440068,0.2891339720238088,0.3523922960259218,0.4451115946178164,-0.0356319417041702,-0.0195636094188476,0.0005696460801522,0.0029666373309739,-0.0362015877843224,-0.0225302467498216,5,0.0785076484084129,5,0.3094334346437213,0.0785076484084129
xgbranker_20230707,XGBRanker,2023-07-07,moderate_and_strong,20,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return"", ""ret_120d"", ""ema20_60_spread"", ""body_range_ratio"", ""ret_60d"", ""amihud_illiq_20"", ""breakout_position_60"", ""realized_vol_5"", ""rsi14_centered"", ""ema60_distance"", ""overnight_vol_20""]",rank:pairwise,10,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",2020-07-10,2023-06-23,155,15500,0.2564212597976716,0.2474047404740473,0.1360396696697459,0.967741935483871,0.032258064516129,1.8849006353820743,13.592211780049444,0.8460472636871766,0.8207508267654451,0.8005974923999852,0.0464216809818894,0.0394908747485598,-0.0061078153372985,-0.0045231953798175,0.052529496319188,0.0440140701283774,155,0.0715234660573544,-0.0255250642211463,-7.503093254163096e-05,0.0867251043765566,0.5,0.5,-0.2943215162972602,-2.1223826369641636,0.4494560154834872,0.4559648198526453,0.4901284195479844,0.0063411295914862,0.0044565878776539,0.0031299609543959,0.0087473339115981,0.0032111686370903,-0.0042907460339442,4,0.0692913215607404,4,0.2819463240188179,0.0692913215607404
xgbranker_20230804,XGBRanker,2023-08-04,moderate_and_strong,20,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return"", ""ret_120d"", ""ema20_60_spread"", ""body_range_ratio"", ""ret_60d"", ""amihud_illiq_20"", ""breakout_position_60"", ""realized_vol_5"", ""rsi14_centered"", ""ema60_distance"", ""overnight_vol_20""]",rank:pairwise,10,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",2020-08-07,2023-07-21,155,15500,0.2400461671502997,0.2528772877287728,0.1648425429364434,0.9225806451612903,0.0774193548387096,1.4562148998323314,10.500914978880257,0.847069395200714,0.822486888944345,0.801057708183098,0.0451702235872038,0.0392597146760657,-0.0022267590866614,-0.0010713514972434,0.0473969826738653,0.0403310661733091,155,0.0760509235964667,-0.0238883888388838,-0.0131413141314131,0.051618169944791,0.25,0.75,-0.4627903093897756,-3.33722838058536,0.4692528645909456,0.4822665311994735,0.4931822725174339,-0.0057591522942094,-0.0060031363457524,-0.0109197419414147,-0.0066792104679821,0.0051605896472053,0.0006760741222297,4,0.0743432343006134,4,0.2639345559891837,0.0743432343006134
xgbranker_20230901,XGBRanker,2023-09-01,moderate_and_strong,20,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return"", ""ret_120d"", ""ema20_60_spread"", ""body_range_ratio"", ""ret_60d"", ""amihud_illiq_20"", ""breakout_position_60"", ""realized_vol_5"", ""rsi14_centered"", ""ema60_distance"", ""overnight_vol_20""]",rank:pairwise,10,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",2020-09-04,2023-08-18,155,15500,0.2625848878455264,0.2649624962496249,0.1413384984799979,0.9741935483870968,0.0258064516129032,1.857844045815211,13.397103938004424,0.8486237581639401,0.8277484693069522,0.8033624628423058,0.0448585128763359,0.0398099629231653,-0.0041044127047365,-0.0048721998898416,0.0489629255810724,0.044682162813007,155,0.0655854375131668,-0.0591515151515151,-0.048004800480048,0.0724386207977697,0.2,0.8,-0.8165742873080256,-5.8884009262290995,0.4553981033660642,0.4458543034766187,0.4956206066285425,-0.0255126622758914,-0.0240137143907436,-0.0165001763270907,-0.013531652289888,-0.0090124859488006,-0.0104820621008555,5,0.0630263186991214,5,0.3217364029970416,0.0630263186991214
xgbranker_20231006,XGBRanker,2023-10-06,moderate_and_strong,20,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return"", ""ret_120d"", ""ema20_60_spread"", ""body_range_ratio"", ""ret_60d"", ""amihud_illiq_20"", ""breakout_position_60"", ""realized_vol_5"", ""rsi14_centered"", ""ema60_distance"", ""overnight_vol_20""]",rank:pairwise,10,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",2020-10-09,2023-09-22,155,15500,0.2766533522413961,0.2727032703270327,0.1176040247218252,0.9870967741935484,0.0129032258064516,2.3524139832440127,16.963498475409548,0.8384188100414202,0.8170282939125373,0.7999704237209835,0.0418736705571155,0.0370472555798789,-0.0058432437071925,-0.005675435583068,0.0477169142643081,0.042722691162947,155,0.0688936667336571,0.0694869486948694,0.1078487848784878,0.1244858454531131,0.75,0.25,0.5581915634018112,4.025176606753277,0.5121621594372603,0.5347083874628192,0.5281221851622906,0.005105056378951,0.0127846469095214,-0.0046800483045844,0.0007345181769946,0.0097851046835354,0.0120501287325267,4,0.0589689742773771,4,0.2071664035465266,0.0589689742773771
xgbranker_20231103,XGBRanker,2023-11-03,moderate_and_strong,20,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return"", ""ret_120d"", ""ema20_60_spread"", ""body_range_ratio"", ""ret_60d"", ""amihud_illiq_20"", ""breakout_position_60"", ""realized_vol_5"", ""rsi14_centered"", ""ema60_distance"", ""overnight_vol_20""]",rank:pairwise,10,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",2020-11-06,2023-10-20,155,15500,0.2751789858227287,0.2604260426042604,0.1232361693825019,0.9935483870967742,0.0064516129032258,2.2329401116698513,16.10196013533187,0.845686591719275,0.819106016230012,0.8021167510756779,0.0428418599309866,0.0372838792473119,-0.0059215857606714,-0.0052631540067349,0.0487634456916581,0.0425470332540468,155,0.0666859230687541,0.0131593159315931,0.0374317431743174,0.0905754383261074,0.75,0.25,0.1452856996862042,1.0476700796205436,0.4865992281746549,0.5268512929190728,0.5243577811800033,0.0255224803167643,0.0257716288328808,0.0062289187130493,0.0062780975420034,0.019293561603715,0.0194935312908773,4,0.0675582168623805,4,0.2620196698911355,0.0675582168623805
xgbranker_20231201,XGBRanker,2023-12-01,moderate_and_strong,20,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return"", ""ret_120d"", ""ema20_60_spread"", ""body_range_ratio"", ""ret_60d"", ""amihud_illiq_20"", ""breakout_position_60"", ""realized_vol_5"", ""rsi14_centered"", ""ema60_distance"", ""overnight_vol_20""]",rank:pairwise,10,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",2020-12-04,2023-11-17,155,15500,0.2693338960388652,0.2689588958895889,0.1248504953672275,0.9741935483870968,0.0258064516129032,2.157251320843086,15.556160502724326,0.8362839318706381,0.8122813418523426,0.7956583368494717,0.0419480322650954,0.0358320675352749,-0.0103802477670606,-0.0077545028899721,0.052328280032156,0.0435865704252471,155,0.0616485050128352,0.0944590459045904,0.0526372637263726,0.1113332393981603,0.8,0.2,0.8484352599027251,6.118153666981783,0.6064028407084937,0.5646815567784185,0.5752772192621003,0.0234598318694305,0.0151342409775949,0.0046169717618571,0.0023662333950286,0.0188428601075734,0.0127680075825663,5,0.0590675242245197,5,0.1748748501342747,0.0590675242245197
xgbranker_20240105,XGBRanker,2024-01-05,moderate_and_strong,20,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return"", ""ret_120d"", ""ema20_60_spread"", ""body_range_ratio"", ""ret_60d"", ""amihud_illiq_20"", ""breakout_position_60"", ""realized_vol_5"", ""rsi14_centered"", ""ema60_distance"", ""overnight_vol_20""]",rank:pairwise,10,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",2021-01-08,2023-12-22,155,15500,0.2590959799311106,0.253021302130213,0.124879770719233,1.0,0.0,2.074763417956906,14.961331775801096,0.8525812404445197,0.8206428797831882,0.8009615217071194,0.0423298350242672,0.0356699695251465,-0.0083364510724334,-0.0060989816593991,0.0506662860967007,0.0417689511845456,155,0.0664664448268951,-0.0644764476447644,-0.0607200720072007,0.0432042654265076,0.0,1.0,-1.4923630111115247,-10.761582716336877,0.4650838068677472,0.4484574046468985,0.4686844575730101,-0.0010535429715285,-0.002620687776997,0.0054457655846177,0.0029434121585316,-0.0064993085561463,-0.0055640999355286,4,0.0627166433259844,4,0.3235724275758751,0.0627166433259844
xgbranker_20240202,XGBRanker,2024-02-02,moderate_and_strong,20,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return"", ""ret_120d"", ""ema20_60_spread"", ""body_range_ratio"", ""ret_60d"", ""amihud_illiq_20"", ""breakout_position_60"", ""realized_vol_5"", ""rsi14_centered"", ""ema60_distance"", ""overnight_vol_20""]",rank:pairwise,10,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",2021-02-05,2024-01-19,155,15500,0.2569044881392305,0.2542574257425742,0.1144904658945089,0.9935483870967742,0.0064516129032258,2.243894162994685,16.180950922783374,0.8444401350649782,0.8145387131334826,0.7950943338267833,0.0418076574118032,0.0345266783630677,-0.0096098681901576,-0.0083689297558007,0.0514175256019609,0.0428956081188684,155,0.0678659966395747,-0.0478187818781878,-0.0679927992799279,0.0787523790461069,0.25,0.75,-0.6072042833168436,-4.3786123563604855,0.5295085293815238,0.497196851222146,0.5172458387119188,-0.0049016107096784,-0.0059435159104838,0.0009676365713585,0.0001966372365068,-0.0058692472810369,-0.0061401531469906,4,0.0714673809707164,4,0.3047232700174184,0.0714673809707164
xgbranker_20240301,XGBRanker,2024-03-01,moderate_and_strong,20,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return"", ""ret_120d"", ""ema20_60_spread"", ""body_range_ratio"", ""ret_60d"", ""amihud_illiq_20"", ""breakout_position_60"", ""realized_vol_5"", ""rsi14_centered"", ""ema60_distance"", ""overnight_vol_20""]",rank:pairwise,10,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",2021-03-05,2024-02-16,155,15500,0.2884718626655905,0.2883648364836483,0.1096644957162675,1.0,0.0,2.6304945897161405,18.968766246104305,0.8449502964610991,0.8178199225059677,0.8000696970740003,0.0389277901259959,0.0342265586777319,-0.0106067725183629,-0.0093615353184416,0.0495345626443589,0.0435880939961736,155,0.0618786653924372,0.0288892889288928,0.0448724872487248,0.0921635671210683,0.6,0.4,0.3134567143103653,2.260368512168978,0.5591059474092017,0.5152069077798325,0.5352811476736081,0.0114471208660273,0.000900411193998,-0.0050081913295467,-0.0070460848709356,0.016455312195574,0.0079464960649336,5,0.0594331562519073,5,0.2595825737366977,0.0594331562519073
xgbranker_20240405,XGBRanker,2024-04-05,moderate_and_strong,20,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return"", ""ret_120d"", ""ema20_60_spread"", ""body_range_ratio"", ""ret_60d"", ""amihud_illiq_20"", ""breakout_position_60"", ""realized_vol_5"", ""rsi14_centered"", ""ema60_distance"", ""overnight_vol_20""]",rank:pairwise,10,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",2021-04-09,2024-03-22,155,15500,0.2629381071409619,0.2635343534353435,0.1167868713681098,0.9935483870967742,0.0064516129032258,2.2514354915133072,16.235332216101398,0.8452454086959772,0.8199316057509752,0.7960449320601792,0.0407971478573417,0.0348670918274316,-0.0073027053656471,-0.0068559035774853,0.0480998532229888,0.041722995404917,155,0.0612531787685809,-0.113036303630363,-0.1418001800180018,0.1311758997654092,0.25,0.75,-0.8617154815214803,-6.213918706973677,0.4379046767022702,0.4548727251102978,0.4701324053513045,-0.0096877931877237,-0.0065740091947884,0.0040113354510879,0.0014522695090366,-0.0136991286388116,-0.008026278703825,4,0.0625199740752577,4,0.3759744107713249,0.0625199740752577
